epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
43,0.935695230960846,0.1857692003250122,0.9305159449577332,0.9347143769264221,0.9408625960350037,0.16405943036079407,0.9380119442939758,0.9419742226600647
44,0.9349105358123779,0.18910132348537445,0.930462658405304,0.9334196448326111,0.9417518973350525,0.15978777408599854,0.9406554698944092,0.9444197416305542
45,0.9328703880310059,0.1882963329553604,0.928730309009552,0.9335765838623047,0.939306378364563,0.16789564490318298,0.9383318424224854,0.9404179453849792
46,0.9353029131889343,0.1835162192583084,0.9314151406288147,0.9334981441497803,0.9426411986351013,0.15981973707675934,0.9401105046272278,0.9457536935806274
47,0.9351851940155029,0.18630866706371307,0.9301535487174988,0.9342043399810791,0.9424188733100891,0.1598597764968872,0.9400442242622375,0.9446420669555664
48,0.9338119626045227,0.18321135640144348,0.9290378093719482,0.9322818517684937,0.9408625960350037,0.16136807203292847,0.9385635256767273,0.944197416305542
49,0.9364407062530518,0.18000566959381104,0.9329836368560791,0.9351066946983337,0.939306378364563,0.16441941261291504,0.9370165467262268,0.9426411986351013
50,0.9378138780593872,0.1785939633846283,0.9346064925193787,0.936989963054657,0.9410849213600159,0.15993106365203857,0.9399645328521729,0.9433081150054932
51,0.9376177191734314,0.17763857543468475,0.9340478777885437,0.9368330240249634,0.9413072466850281,0.1596551388502121,0.9388116002082825,0.9448643922805786
52,0.9382454752922058,0.17538806796073914,0.9336459636688232,0.9373822808265686,0.9448643922805786,0.15239934623241425,0.9439024329185486,0.9464206099510193
53,0.937774658203125,0.17858074605464935,0.9338852763175964,0.9382454752922058,0.9448643922805786,0.15204697847366333,0.9435216188430786,0.9470875859260559
54,0.936989963054657,0.1786038726568222,0.9328719973564148,0.9361660480499268,0.9433081150054932,0.1568732112646103,0.9410461187362671,0.9439750909805298
55,0.9384416341781616,0.17434825003147125,0.9347758293151855,0.9373430609703064,0.9444197416305542,0.15399503707885742,0.9425720572471619,0.9450867176055908
56,0.9356167316436768,0.17885661125183105,0.9313966631889343,0.9358913898468018,0.9433081150054932,0.15327732264995575,0.9403315186500549,0.9459760189056396
57,0.9402856230735779,0.17251867055892944,0.9368462562561035,0.9382061958312988,0.9439750909805298,0.15495021641254425,0.9407342076301575,0.9457536935806274
58,0.9383239150047302,0.17098401486873627,0.936090350151062,0.939579427242279,0.9444197416305542,0.150956928730011,0.9420738220214844,0.9473099112510681
59,0.9384808540344238,0.17234623432159424,0.9360184669494629,0.9373038411140442,0.9421965479850769,0.15673764050006866,0.9394073486328125,0.9444197416305542
60,0.9402856230735779,0.16968472301959991,0.937443733215332,0.9401286840438843,0.9435304403305054,0.15584316849708557,0.9421414136886597,0.9448643922805786
61,0.9405602812767029,0.16958089172840118,0.9373140335083008,0.9392263293266296,0.9464206099510193,0.14856582880020142,0.943362832069397,0.9479768872261047
62,0.9404425621032715,0.16924230754375458,0.9382048845291138,0.9399717450141907,0.9484215378761292,0.14548596739768982,0.9451448917388916,0.9499777555465698
63,0.9392263293266296,0.17029444873332977,0.9359812140464783,0.9384416341781616,0.9488661885261536,0.14564619958400726,0.9449114799499512,0.9495331048965454
64,0.9403641223907471,0.1660921424627304,0.9374021887779236,0.9400502443313599,0.9461982846260071,0.14767448604106903,0.945035457611084,0.9479768872261047
65,0.9422081112861633,0.16577717661857605,0.939082145690918,0.9416980743408203,0.9473099112510681,0.14692705869674683,0.944678008556366,0.949088454246521
66,0.9401679039001465,0.16638705134391785,0.9380142688751221,0.9392655491828918,0.9499777555465698,0.14309155941009521,0.9454625844955444,0.9519786834716797
67,0.9414234161376953,0.16325585544109344,0.9383106827735901,0.9422865509986877,0.9488661885261536,0.1446242779493332,0.9457484483718872,0.9495331048965454
68,0.9410703182220459,0.16290049254894257,0.9387068748474121,0.9421688914299011,0.9466429352760315,0.14929556846618652,0.9441860318183899,0.9477545619010925
69,0.9424042701721191,0.16280056536197662,0.9396251440048218,0.9421688914299011,0.9475322365760803,0.14587830007076263,0.9457484483718872,0.9495331048965454
70,0.9412272572517395,0.16404524445533752,0.9385236501693726,0.9397755861282349,0.9481992125511169,0.14502403140068054,0.9468085169792175,0.9497554302215576
71,0.9440913200378418,0.16003528237342834,0.9409072995185852,0.9439343810081482,0.9493107795715332,0.14459246397018433,0.9465750455856323,0.9493107795715332
72,0.9434635639190674,0.16009072959423065,0.9409945011138916,0.9429143071174622,0.9468652606010437,0.14592601358890533,0.9457898139953613,0.9464206099510193
73,0.9420119524002075,0.16015633940696716,0.9398817420005798,0.9415411353111267,0.9484215378761292,0.14354611933231354,0.9455631971359253,0.9499777555465698
74,0.9415018558502197,0.1622304618358612,0.938743531703949,0.9403641223907471,0.9479768872261047,0.1437036246061325,0.9465869069099426,0.9495331048965454
75,0.943659782409668,0.15926200151443481,0.9405680894851685,0.9419334530830383,0.9479768872261047,0.1451808661222458,0.9453781247138977,0.9504224061965942
76,0.943620502948761,0.1589854210615158,0.9407804608345032,0.9430320262908936,0.9479768872261047,0.144454225897789,0.9450963139533997,0.949088454246521
77,0.9435420632362366,0.15692143142223358,0.9404626488685608,0.9426396489143372,0.9499777555465698,0.14106126129627228,0.946483850479126,0.9515340328216553
78,0.9449937343597412,0.1552085429430008,0.9428649544715881,0.9446406364440918,0.9506447315216064,0.14074644446372986,0.9481152892112732,0.9506447315216064
79,0.9447190761566162,0.15492340922355652,0.9421452283859253,0.944954514503479,0.9488661885261536,0.1431027501821518,0.9465987086296082,0.9497554302215576
80,0.9462099671363831,0.15190646052360535,0.9446991682052612,0.94569993019104,0.9481992125511169,0.1429826319217682,0.9464246034622192,0.9504224061965942
81,0.9456214904785156,0.15448938310146332,0.94227534532547,0.9459353685379028,0.9510893821716309,0.13815735280513763,0.9495779871940613,0.9504224061965942
82,0.9452683329582214,0.15320099890232086,0.9432410001754761,0.9447582960128784,0.9481992125511169,0.1404959112405777,0.9474501013755798,0.9499777555465698
83,0.9456607103347778,0.15210747718811035,0.9437823295593262,0.9445229172706604,0.9504224061965942,0.1387731283903122,0.9489569664001465,0.9506447315216064
84,0.9472693204879761,0.14894644916057587,0.9433519840240479,0.9467200040817261,0.9526455998420715,0.13736702501773834,0.9496785402297974,0.9524232745170593
85,0.9468769431114197,0.15221549570560455,0.9445466995239258,0.9462884664535522,0.9537572264671326,0.13497251272201538,0.951673686504364,0.9544242024421692
86,0.9453468322753906,0.1537981480360031,0.9428213238716125,0.9445229172706604,0.9493107795715332,0.1396304965019226,0.9479281902313232,0.9510893821716309
87,0.9480147361755371,0.1489454209804535,0.9464131593704224,0.9472300410270691,0.949088454246521,0.14223092794418335,0.9486780762672424,0.9493107795715332
88,0.9457784295082092,0.14917775988578796,0.9438057541847229,0.9469162225723267,0.9526455998420715,0.13591337203979492,0.9505104422569275,0.9522009491920471
89,0.9465238451957703,0.14928312599658966,0.9439420700073242,0.9460530281066895,0.9519786834716797,0.13672345876693726,0.9503546357154846,0.9533125758171082
90,0.9477401375770569,0.14887507259845734,0.9445379376411438,0.9467985033988953,0.9515340328216553,0.13695669174194336,0.9497454166412354,0.9537572264671326
91,0.9456607103347778,0.14995397627353668,0.9437242746353149,0.945464551448822,0.9493107795715332,0.13771067559719086,0.9477760791778564,0.9522009491920471
92,0.9491917490959167,0.14607298374176025,0.9466139078140259,0.9482108950614929,0.9519786834716797,0.1359706073999405,0.9511762261390686,0.9528679251670837
93,0.9481324553489685,0.14707167446613312,0.9455398917198181,0.9482108950614929,0.9504224061965942,0.13530941307544708,0.9490247964859009,0.9519786834716797
94,0.9482108950614929,0.1477239578962326,0.9453911781311035,0.9468377232551575,0.9515340328216553,0.1344117820262909,0.9507433176040649,0.9526455998420715
95,0.9472300410270691,0.14737249910831451,0.9441187977790833,0.9478970766067505,0.9499777555465698,0.13402123749256134,0.9507214426994324,0.9522009491920471
96,0.9488386511802673,0.14440394937992096,0.9467272758483887,0.9482501745223999,0.9513117074966431,0.1321769803762436,0.950986921787262,0.9533125758171082
97,0.9491525292396545,0.1423111855983734,0.9477661848068237,0.9496625661849976,0.9528679251670837,0.13185720145702362,0.9519060254096985,0.9548688530921936
98,0.9481324553489685,0.14507459104061127,0.9459205865859985,0.9484071135520935,0.9517563581466675,0.13388031721115112,0.9499002695083618,0.9526455998420715
99,0.9505257606506348,0.14052027463912964,0.947885274887085,0.9505257606506348,0.9510893821716309,0.13637422025203705,0.9479628205299377,0.9517563581466675
100,0.9499372243881226,0.14015591144561768,0.9466755390167236,0.9507611393928528,0.9506447315216064,0.13526509702205658,0.9504884481430054,0.9517563581466675
101,0.9488386511802673,0.14169535040855408,0.9471539855003357,0.9486032724380493,0.9508670568466187,0.13534460961818695,0.9502995610237122,0.9522009491920471
102,0.9477793574333191,0.1428021788597107,0.9463307857513428,0.9491525292396545,0.9533125758171082,0.13006286323070526,0.9528993368148804,0.9535349011421204
103,0.9470338821411133,0.14512857794761658,0.9458749890327454,0.9468769431114197,0.9535349011421204,0.13086098432540894,0.9516522288322449,0.9539795517921448
104,0.9500941634178162,0.13957127928733826,0.948028028011322,0.9497018456459045,0.950200080871582,0.13589951395988464,0.9496451020240784,0.9517563581466675
105,0.9504864811897278,0.139693945646286,0.9483103156089783,0.9501333832740784,0.9506447315216064,0.13409274816513062,0.9505214095115662,0.9524232745170593
106,0.9507219195365906,0.14206235110759735,0.9478706121444702,0.9509572982788086,0.9528679251670837,0.1302499622106552,0.9521064162254333,0.9546465277671814
107,0.9506434202194214,0.13792549073696136,0.9485964775085449,0.9506434202194214,0.9526455998420715,0.131093367934227,0.9524866938591003,0.9537572264671326
108,0.9498587846755981,0.14160291850566864,0.947267472743988,0.9493486881256104,0.9535349011421204,0.1323016732931137,0.9523175954818726,0.9546465277671814
109,0.9491525292396545,0.14019575715065002,0.9468434453010559,0.9497410655021667,0.9515340328216553,0.13160714507102966,0.9516307711601257,0.9535349011421204
110,0.9498980045318604,0.13802006840705872,0.9484047889709473,0.9505257606506348,0.9537572264671326,0.12881781160831451,0.9524972438812256,0.9539795517921448
111,0.952644407749176,0.13643671572208405,0.9502955079078674,0.952644407749176,0.9515340328216553,0.1321791410446167,0.9520000219345093,0.9524232745170593
