0,0.7192796468734741,0.610602855682373,0.6748024225234985,0.6833804249763489,0.8521565198898315,0.41535302996635437,0.806969404220581,0.8494886755943298
1,0.8243879675865173,0.45346200466156006,0.7833448648452759,0.798650324344635,0.8752778768539429,0.35423579812049866,0.8394904732704163,0.8790573477745056
2,0.8508317470550537,0.4025866687297821,0.8147920370101929,0.8307439088821411,0.8879501819610596,0.3240531384944916,0.8601458668708801,0.8915073275566101
3,0.8647991418838501,0.3747037947177887,0.8321328163146973,0.847575306892395,0.8970653414726257,0.2981427311897278,0.8743523359298706,0.9004001617431641
4,0.875510036945343,0.3492891788482666,0.8477480411529541,0.8618173003196716,0.9041796326637268,0.2804691791534424,0.8802061080932617,0.9115162491798401
5,0.8868879675865173,0.32789146900177,0.8617321252822876,0.8756277561187744,0.910404622554779,0.26365625858306885,0.8884822130203247,0.9175189137458801
6,0.8920668363571167,0.312791109085083,0.8694660067558289,0.8822582960128784,0.9141840934753418,0.24885892868041992,0.898541271686554,0.9175189137458801
7,0.894695520401001,0.29971396923065186,0.8778744339942932,0.8866917490959167,0.9195197820663452,0.23888739943504333,0.9038377404212952,0.9215206503868103
8,0.900855302810669,0.28499162197113037,0.8847704529762268,0.8953232765197754,0.9228546023368835,0.22785815596580505,0.909547746181488,0.9255224466323853
9,0.9060734510421753,0.276193767786026,0.8889535665512085,0.8985797166824341,0.9266340732574463,0.219025120139122,0.9126637578010559,0.929301917552948
10,0.908819854259491,0.26306408643722534,0.8950312733650208,0.9039155840873718,0.9286349415779114,0.2113286256790161,0.9194822311401367,0.9317474365234375
11,0.9152542352676392,0.2529725134372711,0.8997480869293213,0.9109385013580322,0.9321920871734619,0.20390529930591583,0.9241091012954712,0.9339706301689148
12,0.9188245534896851,0.24381023645401,0.905497133731842,0.9157642722129822,0.9357492327690125,0.19757014513015747,0.9263250231742859,0.9364162087440491
13,0.9184714555740356,0.24216943979263306,0.9049317836761475,0.91572505235672,0.9368607997894287,0.1915554702281952,0.9303964972496033,0.9390840530395508
14,0.9227087497711182,0.2339656800031662,0.9102648496627808,0.9209432005882263,0.9386394023895264,0.18606045842170715,0.9334068298339844,0.9410849213600159
15,0.9238857626914978,0.22565734386444092,0.9135739803314209,0.922355592250824,0.9395287036895752,0.18097203969955444,0.9347010850906372,0.9419742226600647
16,0.9277306795120239,0.22116237878799438,0.916595458984375,0.9257297515869141,0.9399732947349548,0.17556902766227722,0.935789942741394,0.9428635239601135
17,0.9284761548042297,0.21335026621818542,0.9199844598770142,0.9274560809135437,0.9410849213600159,0.17165784537792206,0.9372246861457825,0.9459760189056396
18,0.930084764957428,0.2104385495185852,0.920682430267334,0.9294962286949158,0.9419742226600647,0.16793292760849,0.9405393600463867,0.9459760189056396
19,0.931850254535675,0.20563475787639618,0.9239435791969299,0.9298885464668274,0.944197416305542,0.1652795970439911,0.9420610070228577,0.9470875859260559
20,0.9354990720748901,0.19823488593101501,0.9266757369041443,0.9356560111045837,0.945309042930603,0.16072578728199005,0.9430086016654968,0.949088454246521
21,0.9335765838623047,0.19914455711841583,0.9264734387397766,0.931889533996582,0.9461982846260071,0.15813186764717102,0.9438549876213074,0.9493107795715332
